target_id	length	eff_length	est_counts	tpm
ENST00000563668	1509	1330	0	0
ENST00000563705	876	697	0	0
ENST00000569769	580	401	0	0
ENST00000565550	898	719	0	0
ENST00000564070	714	535	0	0
ENST00000568416	520	341	1	158.118
ENST00000620803	1314	1135	0	0
ENST00000630971	1080	901	1.48926	89.1208
ENST00000605927	1256	1077	0	0
ENST00000630511	475	296	1.01074	184.113
ENST00000614965	1517	1338	0	0
ENST00000617643	988	809	0	0
ENST00000616216	917	738	0	0
ENST00000620826	1524	1345	0	0
ENST00000619526	939	760	0	0
ENST00000616750	864	685	0	0
ENST00000613044	572	393	0	0
ENST00000620656	567	388	0	0
ENST00000381401	2062	1883	37	1059.46
ENST00000475167	900	721	0	0
ENST00000484026	854	675	0	0
ENST00000375571	2623	2444	11	242.675
ENST00000464736	611	432	0	0
ENST00000496520	1702	1523	0	0
ENST00000479045	1395	1216	0	0
ENST00000399936	1554	1375	0	0
ENST00000494937	2030	1851	0	0
ENST00000399937	1516	1337	0	0
ENST00000479058	1878	1699	0	0
ENST00000497581	1139	960	0	0
ENST00000476836	2093	1914	0	0
ENST00000383330	1628	1449	0	0
ENST00000488461	1092	913	0	0
ENST00000476230	802	623	0	0
ENST00000474720	1016	837	0	0
ENST00000484935	733	554	0	0
ENST00000611731	561	382	0	0
ENST00000378308	8371	8192	25	164.545
ENST00000324545	12401	12222	0	0
ENST00000467173	669	490	0	0
ENST00000465386	479	300	0	0
ENST00000463829	666	487	0	0
ENST00000462850	548	369	0	0
ENST00000487625	581	402	0	0
ENST00000485180	757	578	0	0
ENST00000400911	1068	889	0	0
ENST00000361716	3449	3270	0	0
ENST00000544432	759	580	0	0
ENST00000535180	747	568	0	0
ENST00000396308	1113	934	0	0
ENST00000538970	567	388	0	0
ENST00000535927	578	399	0	0
ENST00000539047	565	386	1	139.684
ENST00000291231	966	787	0	0
ENST00000421362	3259	3080	0	0
ENST00000354479	3184	3005	0	0
ENST00000534880	579	400	0	0
ENST00000537671	395	216	0	0
ENST00000312292	3409	3230	0	0
ENST00000378745	810	631	0	0
ENST00000416537	571	392	0	0
ENST00000377113	3801	3622	2	29.7725
ENST00000434457	6718	6539	0	0
ENST00000602925	6831	6652	0	0
ENST00000602708	551	372	0	0
ENST00000380437	5963	5784	0	0
ENST00000494124	5335	5156	0	0
ENST00000602442	482	303	0	0
ENST00000380427	3479	3300	0	0
ENST00000361024	3463	3284	2.63346	43.2372
ENST00000380424	1547	1368	2.36654	93.2744
ENST00000286479	1322	1143	0	0
ENST00000520116	716	537	0	0
ENST00000287647	5219	5040	0	0
ENST00000435522	567	388	0	0
ENST00000419585	5185	5006	0	0
ENST00000431693	2450	2271	1.2182	28.9226
ENST00000438741	558	379	0	0
ENST00000483276	505	326	0	0
ENST00000464934	563	384	0	0
ENST00000421731	3425	3246	1	16.6106
ENST00000470757	547	368	0	0
ENST00000480909	603	424	0	0
ENST00000470028	449	270	0	0
ENST00000383807	5102	4923	0	0
ENST00000625535	117	6.00353	0	0
ENST00000613580	1320	1141	0	0
ENST00000615930	1120	941	0	0
ENST00000623857	774	595	0	0
ENST00000452874	1806	1627	0	0
ENST00000272224	9749	9570	0	0
ENST00000620545	1193	1014	0	0
ENST00000223029	1225	1046	3.48089	179.429
ENST00000400479	1107	928	0	0
ENST00000415999	777	598	0	0
ENST00000395236	860	681	0	0
ENST00000615969	1395	1216	0	0
ENST00000611996	1557	1378	0	0
ENST00000403951	6917	6738	0	0
ENST00000402815	5595	5416	0	0
ENST00000407950	3651	3472	0	0
ENST00000493142	567	388	0	0
ENST00000406247	3257	3078	0	0
ENST00000403963	3174	2995	0	0
ENST00000471732	674	495	0	0
ENST00000477401	1959	1780	0	0
ENST00000464065	582	403	0	0
ENST00000467449	472	293	0	0
ENST00000437998	494	315	0	0
ENST00000463981	558	379	0.315073	44.8235
ENST00000399322	6684	6505	0	0
ENST00000613265	1193	1014	0	0
ENST00000545990	3318	3139	0	0
ENST00000540967	631	452	0	0
ENST00000536414	528	349	0	0
ENST00000541484	547	368	0	0
ENST00000544636	574	395	0	0
ENST00000228850	3339	3160	0	0
ENST00000332235	3098	2919	0	0
ENST00000614511	1378	1199	0	0
ENST00000613278	2548	2369	1	22.7598
ENST00000612144	4303	4124	0	0
ENST00000378621	10298	10119	0	0
ENST00000378619	3063	2884	0	0
ENST00000614025	1469	1290	0	0
ENST00000620258	1694	1515	0	0
ENST00000612757	1494	1315	0	0
ENST00000621273	1632	1453	0	0
ENST00000221566	2330	2151	2.17273	54.4627
ENST00000591984	882	703	0.289899	22.2344
ENST00000589251	637	458	1.53737	180.987
ENST00000587866	841	662	0	0
ENST00000586711	571	392	1	137.546
ENST00000468428	2200	2021	0	0
ENST00000470422	2070	1891	0	0
ENST00000377813	5041	4862	26.8293	297.529
ENST00000360807	3727	3548	0	0
ENST00000455029	2485	2306	7.79535e-08	1.82268e-06
ENST00000495501	832	653	0	0
ENST00000620641	582	403	0	0
ENST00000398782	1191	1012	2.65799	141.614
ENST00000377807	3792	3613	0	0
ENST00000246043	4737	4558	29.5127	349.116
ENST00000610403	3309	3130	0	0
ENST00000617404	1572	1393	0	0
ENST00000304519	1036	857	0	0
ENST00000524025	529	350	0	0
ENST00000517414	455	276	0	0
ENST00000523723	1919	1740	0	0
ENST00000523289	1201	1022	0	0
ENST00000521818	2338	2159	0	0
ENST00000519925	461	282	0	0
ENST00000399784	1000	821	0	0
ENST00000497833	884	705	0	0
ENST00000303645	935	756	0	0
ENST00000339944	440	261	1	206.583
ENST00000267396	1923	1744	0	0
ENST00000536884	1331	1152	0	0
ENST00000342382	2309	2130	1.67585	42.4218
ENST00000382021	6208	6029	0	0
ENST00000514237	1038	859	1.32415	83.1151
ENST00000512136	2516	2337	0	0
ENST00000506762	402	223	0	0
ENST00000509626	779	600	0	0
ENST00000574081	2383	2204	0	0
ENST00000399600	1173	994	0	0
ENST00000571800	2155	1976	0	0
ENST00000574297	569	390	0	0
ENST00000506631	1530	1351	0	0
ENST00000344733	5469	5290	0	0
ENST00000502947	2237	2058	0	0
ENST00000514268	2751	2572	0	0
ENST00000382788	5512	5333	0	0
ENST00000511805	552	373	0	0
ENST00000513784	710	531	0	0
ENST00000338806	3010	2831	0	0
ENST00000506998	1625	1446	0	0
ENST00000508158	2121	1942	0	0
ENST00000505570	241	62.0706	0	0
ENST00000512990	328	149	0	0
ENST00000503041	380	201	0	0
ENST00000504194	3522	3343	0	0
ENST00000512266	3814	3635	0	0
ENST00000513991	2172	1993	0	0
ENST00000515521	796	617	0.681795	59.5803
ENST00000510803	480	301	0	0
ENST00000509746	481	302	0	0
ENST00000511709	237	58.1281	0	0
ENST00000507041	455	276	0	0
ENST00000507246	387	208	0	0
ENST00000504559	176	15.2527	0	0
ENST00000509772	540	361	0	0
ENST00000336727	4674	4495	2.31821	27.8072
ENST00000377833	11949	11770	0	0
ENST00000438254	599	420	0	0
ENST00000433666	958	779	0	0
ENST00000377823	705	526	0	0
ENST00000399781	999	820	1	65.7538
ENST00000399782	1381	1202	1.34247e-07	6.0219e-06
ENST00000317582	2992	2813	0	0
ENST00000498133	2662	2483	0	0
ENST00000464649	435	256	0	0
ENST00000493680	2112	1933	0	0
ENST00000355028	4458	4279	0	0
ENST00000399777	2677	2498	7	151.092
ENST00000479296	594	415	0	0
ENST00000485631	1110	931	0	0
ENST00000543133	4975	4796	0	0
ENST00000611738	4817	4638	0	0
ENST00000418951	5062	4883	0	0
ENST00000616863	4761	4582	0	0
ENST00000337612	4905	4726	0	0
ENST00000618481	4961	4782	0	0
ENST00000538149	4797	4618	0	0
ENST00000572734	1554	1375	0	0
ENST00000621215	923	744	0	0
ENST00000615396	1792	1613	0	0
ENST00000621484	1566	1387	0	0
ENST00000613149	1496	1317	0	0
ENST00000614680	1443	1264	0	0
ENST00000610608	1656	1477	0	0
ENST00000584446	3020	2841	0	0
ENST00000269218	5600	5421	0	0
ENST00000580732	8749	8570	0	0
ENST00000578368	2446	2267	0	0
ENST00000579454	598	419	0	0
ENST00000581327	682	503	0	0
ENST00000580683	444	265	0	0
ENST00000578955	2882	2703	0	0
ENST00000578383	605	426	0	0
ENST00000580384	568	389	0	0
ENST00000424526	6052	5873	0	0
ENST00000381312	8421	8242	0	0
ENST00000381310	1810	1631	0	0
ENST00000474762	768	589	0	0
ENST00000490172	599	420	0	0
ENST00000381305	703	524	0	0
ENST00000477140	683	504	0	0
ENST00000469464	1741	1562	0	0
ENST00000388950	3763	3584	0	0
ENST00000423537	2931	2752	0	0
ENST00000377984	1167	988	0	0
ENST00000472182	719	540	0	0
ENST00000426637	626	447	0	0
ENST00000380472	689	510	0	0
ENST00000397717	833	654	0	0
ENST00000338130	1515	1336	0	0
ENST00000380441	1021	842	0	0
ENST00000380455	10084	9905	0	0
ENST00000380454	851	672	0	0
ENST00000380430	1098	919	2	117.341
ENST00000606474	470	291	0	0
ENST00000627411	16250	16071	0	0
ENST00000630183	16018	15839	0	0
ENST00000630579	16094	15915	0	0
ENST00000628330	16202	16023	0	0
ENST00000627791	16122	15943	0	0
ENST00000631360	16292	16113	0	0
ENST00000629594	16046	15867	0	0
ENST00000628685	15924	15745	0	0
ENST00000625238	16409	16230	0	0
ENST00000626248	16569	16390	0	0
ENST00000627062	3622	3443	0	0
ENST00000630769	3693	3514	0	0
ENST00000631069	3754	3575	0	0
ENST00000629076	3921	3742	0	0
ENST00000626164	3783	3604	0	0
ENST00000629001	3858	3679	0	0
ENST00000625485	3705	3526	0	0
ENST00000627557	553	374	0	0
ENST00000627537	1678	1499	0	0
ENST00000625575	698	519	0	0
ENST00000629390	2566	2387	0	0
ENST00000613615	1827	1648	0	0
ENST00000618077	6420	6241	0	0
ENST00000356443	5847	5668	0	0
ENST00000261606	5154	4975	0	0
ENST00000581804	545	366	0	0
ENST00000581075	684	505	0	0
ENST00000582016	571	392	0	0
ENST00000577294	754	575	0	0
ENST00000400569	4927	4748	0	0
ENST00000494372	777	598	0	0
ENST00000379649	846	667	0	0
ENST00000239878	3138	2959	12	218.661
ENST00000464423	585	406	0	0
ENST00000437952	639	460	1	117.213
ENST00000449560	1648	1469	0	0
ENST00000546801	1152	973	0	0
ENST00000480998	583	404	0	0
ENST00000466518	1337	1158	0	0
ENST00000422530	1301	1122	0	0
ENST00000461130	445	266	0	0
ENST00000456444	808	629	1	85.7203
ENST00000479702	715	536	0	0
ENST00000453871	1496	1317	0	0
ENST00000468808	692	513	0	0
ENST00000378322	1998	1819	0	0
ENST00000270708	1665	1486	0	0
ENST00000471223	6089	5910	0	0
ENST00000424367	940	761	0	0
ENST00000497940	1101	922	0	0
ENST00000469643	563	384	0	0
ENST00000494884	433	254	0	0
ENST00000465916	779	600	0	0
ENST00000419924	603	424	0	0
ENST00000479331	446	267	1	201.94
ENST00000398000	4655	4476	0	0
ENST00000477281	2352	2173	0	0
ENST00000377934	2513	2334	0	0
ENST00000492138	244	65.044	0	0
ENST00000463161	1188	1009	0	0
ENST00000426644	1372	1193	1	45.1954
ENST00000483576	1514	1335	0	0
ENST00000453971	543	364	0	0
ENST00000311936	5765	5586	4	38.6094
ENST00000557334	1052	873	0	0
ENST00000256078	1119	940	0	0
ENST00000556131	1696	1517	1	35.5426
ENST00000322013	945	766	0	0
ENST00000611272	1034	855	0	0
ENST00000622835	2153	1974	0	0
ENST00000614617	4400	4221	1	12.7738
ENST00000611349	576	397	0	0
ENST00000622563	1908	1729	0	0
ENST00000611064	1563	1384	0	0
ENST00000612528	1584	1405	0	0
ENST00000492195	835	656	0	0
ENST00000446855	1025	846	0	0
ENST00000455660	1124	945	0	0
ENST00000436627	1351	1172	2	92.0104
ENST00000474687	1153	974	0	0
ENST00000322107	951	772	0	0
ENST00000259608	1231	1052	0	0
ENST00000486859	890	711	0	0
ENST00000474403	933	754	0	0
ENST00000618781	1317	1138	0	0
ENST00000620498	1541	1362	0	0
ENST00000616388	1740	1561	0	0
ENST00000620611	1769	1590	0	0
ENST00000375078	2336	2157	11	274.965
ENST00000489020	812	633	0	0
ENST00000615970	1730	1551	0	0
ENST00000323443	7351	7172	0	0
ENST00000397130	2384	2205	0.00287113	0.0702067
ENST00000563454	2407	2228	2.30157e-06	5.56984e-05
ENST00000562868	531	352	0	0
ENST00000569830	1459	1280	0	0
ENST00000570160	561	382	0	0
ENST00000374391	2506	2327	0	0
ENST00000483623	363	184	0	0
ENST00000475300	446	267	0	0
ENST00000493336	636	457	0	0
ENST00000481117	514	335	0	0
ENST00000498461	604	425	0	0
ENST00000542434	2390	2211	0	0
ENST00000612635	1945	1766	0	0
ENST00000270879	1030	851	0	0
ENST00000354982	997	818	0	0
ENST00000498393	931	752	0	0
ENST00000481748	1000	821	0	0
ENST00000454805	1704	1525	0	0
ENST00000436183	918	739	0	0
ENST00000484244	5025	4846	0	0
ENST00000423630	305	126	0	0
ENST00000486449	519	340	0	0
ENST00000437676	703	524	0	0
ENST00000475500	580	401	0	0
ENST00000442259	1375	1196	0	0
ENST00000335288	1488	1309	0	0
ENST00000234590	1783	1604	74.189	2493.85
ENST00000464920	2266	2087	2.81098	72.6223
ENST00000497492	647	468	0	0
ENST00000486051	536	357	0	0
ENST00000492343	826	647	0	0
ENST00000489867	732	553	0	0
ENST00000199389	4469	4290	5.00438	62.8967
ENST00000422786	782	603	0	0
ENST00000490523	905	726	0	0
ENST00000495565	629	450	0	0
ENST00000474029	609	430	0	0
ENST00000470168	595	416	0.514727	66.7141
ENST00000431744	806	627	0	0
ENST00000463213	791	612	0	0
ENST00000446699	573	394	0	0
ENST00000461493	631	452	0	0
ENST00000438928	2070	1891	0	0
ENST00000486844	372	193	2.65028	740.405
ENST00000415525	1735	1556	0	0
ENST00000414473	2221	2042	0	0
ENST00000423443	1005	826	0	0
ENST00000489335	912	733	0	0
ENST00000616968	2260	2081	2.0203	52.3455
ENST00000546529	1396	1217	7.32941	324.723
ENST00000330881	1560	1381	0	0
ENST00000616979	1592	1413	0	0
ENST00000376705	7804	7625	1	7.07122
ENST00000620595	7073	6894	0	0
ENST00000561234	4698	4519	0	0
ENST00000416165	4526	4347	1.20089e-06	1.48953e-05
ENST00000560846	4432	4253	4	50.7106
ENST00000561464	590	411	0	0
ENST00000596712	662	483	2.7691	309.12
ENST00000597229	1954	1775	0	0
ENST00000394341	1824	1645	1.2309	40.345
ENST00000322101	972	793	0	0
ENST00000380371	942	763	0	0
ENST00000342085	7241	7062	0	0
ENST00000566659	451	272	0	0
ENST00000441549	1729	1550	0	0
ENST00000268673	4728	4549	8.27467	98.0775
ENST00000462923	550	371	1	145.332
ENST00000474706	699	520	0	0
ENST00000492021	552	373	0	0
ENST00000570136	1125	946	0	0
ENST00000389224	2416	2237	0	0
ENST00000461815	611	432	0	0
ENST00000491073	2387	2208	0	0
ENST00000460496	569	390	0	0
ENST00000464702	511	332	2	324.808
ENST00000471311	621	442	0	0
ENST00000478708	445	266	0	0
ENST00000569721	330	151	0.72533	258.996
ENST00000561962	570	391	0	0
ENST00000394455	4134	3955	0	0
ENST00000347230	9675	9496	1.38506	7.86436
ENST00000554557	7466	7287	0	0
ENST00000554523	8582	8403	1.45809	9.35591
ENST00000557306	1533	1354	0	0
ENST00000554783	872	693	0	0
ENST00000555452	7309	7130	0	0
ENST00000557204	354	175	0	0
ENST00000557366	3829	3650	0	0
ENST00000557407	2819	2640	0.156841	3.20325
ENST00000553399	575	396	0	0
ENST00000396193	5109	4930	4.45952	48.7726
ENST00000396191	2952	2773	2.09036e-06	4.06448e-05
ENST00000321453	2898	2719	1.54048	30.5478
ENST00000396184	8852	8673	0	0
ENST00000479980	787	608	0	0
ENST00000396182	2420	2241	0	0
ENST00000478736	495	316	0	0
ENST00000482681	539	360	0	0
ENST00000464881	582	403	0	0
ENST00000396189	605	426	0	0
ENST00000495221	540	361	0	0
ENST00000311856	2555	2376	0	0
ENST00000415844	1079	900	0	0
ENST00000375544	2470	2291	0	0
ENST00000375543	2237	2058	0	0
ENST00000605221	1656	1477	0	0
ENST00000622421	1855	1676	0	0
ENST00000228799	2361	2182	0	0
ENST00000543029	1459	1280	0	0
ENST00000537851	1419	1240	0	0
ENST00000540929	1935	1756	0	0
ENST00000541659	587	408	0	0
ENST00000535564	449	270	0	0
ENST00000537183	1088	909	1	59.3158
ENST00000534935	715	536	0	0
ENST00000540662	559	380	0	0
ENST00000538822	292	113	0	0
ENST00000552005	709	530	0	0
ENST00000537710	878	699	1	77.136
ENST00000540300	278	99	0	0
ENST00000545509	1302	1123	0	0
ENST00000248879	1154	975	0	0
ENST00000405465	962	783	3	206.583
ENST00000443409	935	756	0	0
ENST00000338401	544	365	1.55672	229.96
ENST00000397666	726	547	0	0
ENST00000301686	794	615	0	0
ENST00000448973	1710	1531	0	0
ENST00000397664	604	425	1.44328	183.104
ENST00000568077	588	409	0	0
ENST00000456420	755	576	0	0
ENST00000397665	558	379	0	0
ENST00000564039	518	339	0	0
ENST00000568773	499	320	0	0
ENST00000565163	485	306	0	0
ENST00000568830	590	411	0	0
ENST00000565799	716	537	0	0
ENST00000614890	801	622	0	0
ENST00000263663	2387	2208	0	0
ENST00000402170	715	536	0	0
ENST00000404869	505	326	0	0
ENST00000497182	642	463	0	0
ENST00000434858	1592	1413	0	0
ENST00000416181	297	118	0	0
ENST00000469895	681	502	0	0
ENST00000480197	554	375	0	0
ENST00000490432	620	441	0	0
ENST00000492648	1045	866	0	0
ENST00000625239	273	94.0001	0	0
ENST00000361264	3667	3488	4.65999	72.0348
ENST00000466402	673	494	0.340013	37.1111
ENST00000396990	803	624	0	0
ENST00000450964	676	497	0	0
ENST00000463286	682	503	0	0
ENST00000301905	2118	1939	0	0
ENST00000522944	1499	1320	0	0
ENST00000524266	819	640	0	0
ENST00000521226	748	569	0	0
ENST00000462625	1042	863	0	0
ENST00000406516	2657	2478	0.0409033	0.890003
ENST00000331728	3670	3491	0	0
ENST00000425203	606	427	0	0
ENST00000333611	3462	3283	0	0
ENST00000340552	2789	2610	17.9591	371.004
ENST00000465937	951	772	0	0
ENST00000482270	805	626	0	0
ENST00000467301	607	428	0	0
ENST00000462683	6741	6562	0	0
ENST00000451537	1070	891	0	0
ENST00000470730	2267	2088	0	0
ENST00000374643	734	555	1.48611	144.375
ENST00000462972	383	204	0	0
ENST00000496576	486	307	0	0
ENST00000374622	6134	5955	5.51389	49.9242
ENST00000373255	1980	1801	0	0
ENST00000455786	908	729	0	0
ENST00000296794	5246	5067	6.06681	64.5571
ENST00000509848	560	381	0	0
ENST00000437974	5792	5613	0	0
ENST00000426542	6118	5939	0	0
ENST00000510131	280	101	0	0
ENST00000296799	4424	4245	0	0
ENST00000513841	710	531	0.364224	36.9836
ENST00000506334	536	357	0	0
ENST00000510312	8285	8106	0	0
ENST00000512883	2936	2757	0	0
ENST00000504003	539	360	0.568966	85.2154
ENST00000503341	1926	1747	0	0
ENST00000545377	6351	6172	0	0
ENST00000513042	6273	6094	0	0
ENST00000305560	2570	2391	0	0
ENST00000559860	2023	1844	2	58.4795
ENST00000531970	2464	2285	0	0
ENST00000525552	362	183	0	0
ENST00000531624	944	765	0	0
ENST00000533199	583	404	0	0
ENST00000533841	521	342	0	0
ENST00000563459	3840	3661	0	0
ENST00000564987	2870	2691	0	0
ENST00000564776	290	111	0	0
ENST00000564759	599	420	0	0
ENST00000564501	2027	1848	0	0
ENST00000563232	1709	1530	1.3201	46.5212
ENST00000565344	550	371	0.679896	98.8105
ENST00000562402	580	401	0	0
ENST00000566017	539	360	0	0
ENST00000564668	627	448	0	0
ENST00000564461	675	496	0	0
ENST00000562581	533	354	0	0
ENST00000561859	518	339	0	0
ENST00000564997	572	393	0	0
ENST00000563499	556	377	0	0
ENST00000562799	559	380	0	0
ENST00000449606	3961	3782	0	0
ENST00000453831	2589	2410	0	0
ENST00000497541	392	213	0	0
ENST00000433046	1233	1054	0	0
ENST00000474603	655	476	0	0
ENST00000491622	575	396	0	0
ENST00000495620	681	502	0	0
ENST00000482758	426	247	0	0
ENST00000551168	2505	2326	0	0
ENST00000546461	2634	2455	0	0
ENST00000380685	379	200	0	0
ENST00000380683	359	180	0	0
ENST00000433347	219	41.1625	0	0
ENST00000283684	5818	5639	4	38.2465
ENST00000588255	489	310	0	0
ENST00000589147	540	361	0	0
ENST00000591728	532	353	0	0
ENST00000585322	527	348	0	0
ENST00000536015	5935	5756	2.98483e-06	2.79597e-05
ENST00000519106	2169	1990	0	0
ENST00000229402	1448	1269	0	0
ENST00000543963	2259	2080	0	0
ENST00000537221	820	641	0	0
ENST00000442466	2109	1930	0	0
ENST00000376810	3646	3467	1	15.5518
ENST00000376804	825	646	0	0
ENST00000486588	831	652	0	0
ENST00000483738	1393	1214	0	0
ENST00000617284	1557	1378	0	0
ENST00000616541	1558	1379	0	0
ENST00000616523	1579	1400	0	0
ENST00000574858	779	600	0	0
ENST00000540988	1069	890	0	0
ENST00000542530	557	378	0	0
ENST00000327839	670	491	0	0
ENST00000621400	611	432	0	0
ENST00000605847	758	579	2	186.246
ENST00000534348	595	416	0	0
ENST00000530579	471	292	0	0
ENST00000604306	681	502	1	107.407
ENST00000378076	6755	6576	2.05308	16.8336
ENST00000477064	850	671	0	0
ENST00000468882	349	170	0.946925	300.332
ENST00000401061	5296	5117	13	136.982
ENST00000477188	607	428	0	0
ENST00000616135	1510	1331	0	0
ENST00000400384	4770	4591	0	0
ENST00000540640	1576	1397	0	0
ENST00000592595	4330	4151	0	0
ENST00000588540	3144	2965	0	0
ENST00000586735	572	393	0	0
ENST00000587823	848	669	0	0
ENST00000329493	674	495	0	0
ENST00000456262	3579	3400	1	15.8583
ENST00000418113	4027	3848	0	0
ENST00000404929	3762	3583	0	0
ENST00000405894	3684	3505	0	0
ENST00000478494	630	451	0	0
ENST00000496369	699	520	0	0
ENST00000307507	1897	1718	0	0
ENST00000597384	634	455	0	0
ENST00000599312	382	203	0	0
ENST00000229563	1113	934	4.36449	251.954
ENST00000466421	472	293	0	0
ENST00000467415	899	720	1.77837	133.176
ENST00000495549	479	300	0.857143	154.052
ENST00000541412	1177	998	0	0
ENST00000485928	2548	2369	0	0
ENST00000373418	2550	2371	20.2987	461.606
ENST00000373422	2799	2620	0	0
ENST00000257118	3870	3691	0	0
ENST00000467894	1466	1287	0	0
ENST00000486897	547	368	1.7013	249.269
ENST00000493483	760	581	0	0
ENST00000473158	523	344	0	0
ENST00000459964	459	280	0	0
ENST00000468406	767	588	0	0
ENST00000484692	427	248	0	0
ENST00000431992	3789	3610	0	0
ENST00000556392	1360	1181	0	0
ENST00000555704	1447	1268	0	0
ENST00000359332	2691	2512	1	21.4642
ENST00000553274	645	466	0	0
ENST00000557128	655	476	0	0
ENST00000554512	726	547	0	0
ENST00000288350	2416	2237	0	0
ENST00000358268	2564	2385	0	0
ENST00000495240	972	793	0	0
ENST00000484878	675	496	0	0
ENST00000485895	2551	2372	0	0
ENST00000491625	1308	1129	0	0
ENST00000459939	775	596	0	0
ENST00000490184	853	674	0	0
ENST00000418018	885	706	0	0
ENST00000466954	809	630	0	0
ENST00000448288	804	625	0	0
ENST00000434281	523	344	0	0
ENST00000438404	849	670	0	0
ENST00000411566	808	629	0	0
ENST00000468009	616	437	0	0
ENST00000415863	706	527	0	0
ENST00000426783	690	511	0	0
ENST00000456017	612	433	0	0
ENST00000451131	657	478	0	0
ENST00000480612	772	593	0	0
ENST00000380671	2080	1901	0	0
ENST00000625658	5154	4975	0	0
ENST00000615818	1540	1361	0.675966	26.7794
ENST00000479230	547	368	0	0
ENST00000418458	2040	1861	4.13862	119.907
ENST00000468146	533	354	0	0
ENST00000394799	2041	1862	2.86138	82.8573
ENST00000468885	263	84.0013	0	0
ENST00000462550	597	418	0	0
ENST00000492349	729	550	0	0
ENST00000496254	2118	1939	0	0
ENST00000474423	567	388	0	0
ENST00000460073	583	404	0	0
ENST00000484022	668	489	0	0
ENST00000497356	523	344	0	0
ENST00000380821	5680	5501	0	0
ENST00000467062	2574	2395	0	0
ENST00000490969	2524	2345	0	0
ENST00000421710	730	551	0	0
ENST00000461041	403	224	0	0
ENST00000380799	753	574	0	0
ENST00000610884	2453	2274	5	118.553
ENST00000344545	2296	2117	0	0
ENST00000381428	1321	1142	0	0
ENST00000314556	1484	1305	0	0
ENST00000590341	1752	1573	0	0
